Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country,Cuisine,quality_score,quality_grade,pred_score,rank_in_locality
18237341,Dilli Treat,1,New Delhi,"3/80, Shankar Road, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1825292,28.6371688,"North Indian, South Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,251,India,North Indian,4.598828726253426,3,15.39460936428439,3.0
8667,South Indian Cafe,1,New Delhi,"140, Shankar Road Market, New, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1796612,28.6385698,South Indian,250,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,18,India,South Indian,2.773331693749932,1,-5.793858836072859,57.0
18332869,London Street Kitchen,1,New Delhi,"4A-59, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1820929,28.6373909,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.2,Green,Very Good,163,India,Chinese,4.46995992834726,3,15.115973502788885,4.0
307511,Flavours of Punjab,1,New Delhi,"Shop 4, B/64, Main Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1809053,28.6380274,"North Indian, Chinese",750,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.5,Orange,Average,165,India,Chinese,3.283596336506963,2,-1.257178549250809,36.0
7342,Tadak Punjabi,1,New Delhi,"4 D/9, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1787607,28.6443538,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,41,India,North Indian,3.01130088548501,1,-6.990716274268424,68.0
18395392,Nirula's Ice Cream,1,New Delhi,"6/80, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1798317,28.6387701,"Ice Cream, Desserts",250,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,10,India,Ice Cream,2.749368581839511,1,-4.860616296373686,43.0
7448,Punjab Chicken & Bar-Be-Que,1,New Delhi,"100, Main Market, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1847405,28.6400561,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,5,India,North Indian,2.5675278407684163,0,-12.917417101683366,77.0
7441,Subway,1,New Delhi,"60/17, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1848697,28.6402723,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,152,India,American,3.8891313764177307,2,3.169650893508708,27.0
18294260,Chowringhee,1,New Delhi,"1/B-27, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1887382,28.6434531,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,5,India,North Indian,2.427527840768416,0,-14.650846925466041,78.0
309445,Green Chick Chop,1,New Delhi,"684, Ground Floor, Double Story, New, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1776202,28.6436486,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,17,India,North Indian,3.107111527368849,1,-5.560598322311183,54.0
18420467,HotMess Bakes,1,New Delhi,"Shop 123, Shankar Road, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1804858,28.6381693,"Bakery, Fast Food",750,Indian Rupees(Rs.),No,Yes,No,No,2,4.1,Green,Very Good,101,India,Fast Food,4.257491843985281,3,14.478484754237682,5.0
18446480,Marathi Katta,1,New Delhi,"Shop 9, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.18502257,28.64091673,"Fast Food, Maharashtrian, North Indian",250,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,11,India,Fast Food,2.6354719949364,1,-7.097821955062484,69.0
7399,Bikaner Sweets Corner,1,New Delhi,"11A/19, Main Shankar Road, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1833586,28.6384592,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,11,India,Mithai,2.7054719949363997,1,-5.379892249080159,51.0
7373,Giani,1,New Delhi,"Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1809764,28.6380397,"Ice Cream, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,40,India,Desserts,3.4240716200112917,2,3.9329074137327233,16.0
301242,Tandoori Delights,1,New Delhi,"43, Near Rapid Floor Mill, Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1854718,28.6412916,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,40,India,North Indian,2.864071620011292,1,-7.18077832565139,70.0
308054,Punjabi Chaap Corner,1,New Delhi,"Shop 27, Opposite Syndicate Bank, Near Rapid Flour Mills, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1856699,28.6415906,"Fast Food, North Indian",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,107,India,Fast Food,3.924639368137266,2,3.6858549641831413,22.0
2751,Moti Mahal Delux - Kebab Trail,1,New Delhi,"R-551, New Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1773147,28.6399016,"North Indian, Mughlai, Chinese",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.2,Orange,Average,102,India,Chinese,3.6304186964688903,2,3.7422624428654854,20.0
7409,Darshan Dhaba,1,New Delhi,"54, Main Market, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1849429,28.6409097,"North Indian, Beverages",100,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,16,India,Beverages,2.7399640032168646,1,-5.428906662849823,53.0
693,Baskin Robbins,1,New Delhi,"E 184, New, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1793562,28.638768,Ice Cream,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,32,India,Ice Cream,3.3589522684399435,2,4.409387622253657,8.0
7401,Aggarwal Sweets India,1,New Delhi,"17/10, Main Market Road, Near Gol Chakkar, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1836668,28.6392121,"Mithai, Street Food",200,Indian Rupees(Rs.),No,No,No,No,1,2.4,Red,Poor,52,India,Mithai,2.8710875740656365,1,-6.756542678968094,65.0
18334635,The Mashal,1,New Delhi,"11, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1851848,28.6416314,"Mughlai, North Indian",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,26,India,North Indian,3.4387510598012985,2,4.739001534078624,6.0
7242,27 China Street,1,New Delhi,"27/A, Market, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1855361,28.6417258,"Chinese, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,76,India,Chinese,3.6831416265561048,2,3.862171271218708,18.0
18107869,Posh Spice,1,New Delhi,"Shop 12, B-1/8, Apsara Arcade, Pusa Road, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1889084,28.6434584,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,12,India,Fast Food,2.869484807238461,1,-5.68154986569065,56.0
5527,Cafe Coffee Day,1,New Delhi,"Main Shankar Road, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1802929,28.6383657,Cafe,450,Indian Rupees(Rs.),No,Yes,No,No,1,2.9,Orange,Average,37,India,Cafe,3.1212758479179152,1,-6.0683212071590305,59.0
18429387,The Culinary Pitaara,1,New Delhi,"Near Rajinder Nagar Metro Station, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1785489,28.6425064,"North Indian, Chinese",900,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,7,India,North Indian,2.5838324625039504,1,-7.20208864160993,71.0
7306,Peshawar Sweets Shop,1,New Delhi,"114, Shankar Road Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1807286,28.638266,"Street Food, Mithai",150,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,79,India,Mithai,3.6946079904021643,2,4.240717045171464,10.0
311787,Shawarma King's,1,New Delhi,"53/5, Opposite Andhra Bank, Bada Bazar Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1764955,28.6437563,Fast Food,250,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7,India,Fast Food,2.793832462503951,1,-5.118295292626945,46.0
18375392,Biryaniwala,1,New Delhi,"92, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1849206,28.6408817,Biryani,450,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,26,India,Biryani,2.8087510598012986,1,-6.341553526482998,60.0
18248991,Sardar A Pure Meat Shop,1,New Delhi,"5/46, Shankar Road, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1804107,28.6383225,"Raw Meats, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,7,India,Fast Food,2.7238324625039505,1,-4.618381816507802,42.0
307278,Udupi Eating House,1,New Delhi,"4, Ground Floor, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1852191,28.6416652,South Indian,350,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,53,India,South Indian,3.436695213969282,2,4.237579232873564,11.0
305392,Sagar Ratna,1,New Delhi,"Plot 22, 1st Floor, Bazar Marg, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1865864,28.6428784,"South Indian, North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,120,India,Chinese,3.328737163679022,2,1.4327464840522557,32.0
8912,Domino's Pizza,1,New Delhi,"1, Ground Floor, Plot 22-B, Pusa Road, Bada Bazar Marg, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.18654,28.6431648,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,119,India,Fast Food,3.4662475228346135,2,2.820075406999322,28.0
3135,Barbeque Creation By Kadhai Tadka,1,New Delhi,"R-549, Main Shankar Road, New Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1775468,28.6398635,"North Indian, Chinese, Mughlai",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.5,Orange,Average,78,India,Mughlai,3.0608343557401065,1,-6.842533578928294,67.0
307700,Kings,1,New Delhi,"3/72, Main Shankar Road, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1826464,28.6372098,"Desserts, Ice Cream",300,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,83,India,Ice Cream,3.849245039652994,2,3.7150567270987214,21.0
18443750,Burger Point,1,New Delhi,"Shop 47, Near Kotak Mahindra Bank, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1854191,28.6409682,"Burger, Fast Food",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,25,India,Fast Food,3.5674289614064447,2,4.086080744618576,13.0
18369767,Flirty Momo's,1,New Delhi,"2/70, Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1842572,28.6362165,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,12,India,Chinese,2.939484807238461,1,-5.612328979468443,55.0
8688,Pappu Ka Dhaba,1,New Delhi,"143, Shankar Road, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1796308,28.6385828,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,25,India,North Indian,3.147428961406445,1,-5.296265789561637,49.0
310912,The Flashback,1,New Delhi,"53/5, Opposite Andhra Bank, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1842868,28.640178,"Cafe, Italian, Chinese",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,617,India,Cafe,4.517946537237307,3,15.448217873950364,1.0
18420444,Shama Chicken Corner,1,New Delhi,"37/1, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.18484,28.6409495,Mughlai,300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4,India,Mughlai,2.5828313737302295,1,-5.2357713349508295,47.0
311383,Mitra Da Dhaba,1,New Delhi,"J-424, New Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1788585,28.6389356,North Indian,350,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,55,India,North Indian,3.1676055072205447,1,-5.4036255968472835,52.0
7452,Friends Restaurant,1,New Delhi,"27-A, Main Market, Opposite Syndicate Bank, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1856029,28.6416685,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,117,India,North Indian,3.3912053873396992,2,2.1871772396881917,31.0
18261149,The Canteen,1,New Delhi,"Shop 70, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1845831,28.6407532,"Cafe, South Indian, North Indian, Bakery",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,126,India,Bakery,3.903256125937577,2,3.58987720317335,24.0
18487016,Chillax Cafe And Bistro,1,New Delhi,"1st Floor, Gate 3, Rajinder Place Metro Station, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",0.0,0.0,"Cafe, Bakery",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India,Cafe,0.2079441541679836,0,-15.679015142920981,79.0
18480928,Jee Aao Jee Chole Bhature,1,New Delhi,"Shop 142, Shankar Road Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",0.0,0.0,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India,Street Food,0.2079441541679836,0,-15.679015142920981,79.0
18446486,LSK Express,1,New Delhi,"4a/57, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.186603,28.640834,"North Indian, Italian, Continental",500,Indian Rupees(Rs.),No,Yes,No,No,2,0.0,White,Not rated,1,India,North Indian,0.2079441541679836,0,-15.679015142920981,79.0
18369771,The Sunset,1,New Delhi,"71 Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1846194,28.6407597,Mughlai,500,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,7,India,Mughlai,2.4438324625039507,0,-12.44058143802107,75.0
18468651,Havmor Ice Cream,1,New Delhi,"Shankar Road, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.181651,28.637767,"Ice Cream, Desserts",200,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,7,India,Ice Cream,2.5838324625039504,1,-7.470463145193974,73.0
306410,Otik Cake Shop,1,New Delhi,"Shop 2, J-12/22, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12031,28.6404889,"Bakery, Desserts, Fast Food",250,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,166,India,Bakery,4.1953981437250265,3,15.126715591787478,5.0
305694,Punnu Biryani,1,New Delhi,"Near Cambridge Foundation School, DDA LIG Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1151872,28.6392925,"North Indian, Biryani, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,41,India,North Indian,2.9413008854850102,1,-7.0982087307173884,67.0
18421044,Midnight Hunger Hub,1,New Delhi,"Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12252375,28.63957434,"North Indian, Fast Food, Italian, Asian",800,Indian Rupees(Rs.),No,Yes,No,No,2,4.3,Green,Very Good,58,India,North Indian,4.233261233171715,3,12.176528471009805,21.0
18415387,Showstopper,1,New Delhi,"J-2/6, B K Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1199715,28.6475953,"Continental, North Indian, Chinese, Asian",1000,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,163,India,Continental,4.3999599283472595,3,15.115973502788885,6.0
5932,Soni Bakers,1,New Delhi,"J-88/89, Main Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1212876,28.645158,"Bakery, Desserts, Fast Food, Street Food, Chinese, Beverages",400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,179,India,Bakery,3.937887055267063,2,3.7767019474279686,36.0
306910,Bharat Sweets,1,New Delhi,"Opposite J Block, Main Road, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1157942,28.6392175,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,11,India,Mithai,2.8454719949364,1,-4.800651026778842,52.0
18412880,The Masterpiece Cafe,1,New Delhi,"6-A, Block J-2, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1199627,28.6473907,"Cafe, Continental, Italian, North Indian",1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,35,India,North Indian,3.5250556815368324,2,3.5136593571066785,39.0
304233,Desee Dakshin Coastal Cafe,1,New Delhi,"J-2/11, 1st Floor, Opposite Metro Pillar 411, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1194794,28.6473667,"North Indian, Mangalorean, Chinese",1350,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.0,Green,Very Good,345,India,Chinese,4.553931632517317,3,15.448197323825854,2.0
307549,Aggarwal Sweet Centre,1,New Delhi,"Near HDFC Bank, J-12/20, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1198933,28.6404695,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,India,Street Food,0.4158883083359672,0,-15.679140772336902,69.0
305086,Golden Tandoor,1,New Delhi,"Upper Ground Floor, 9-11, J Block, Community Center, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1205618,28.6382052,"North Indian, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,41,India,North Indian,3.36130088548501,2,4.127134848837308,34.0
306014,Mister Gulati Bakers,1,New Delhi,"J-7/80 A, Nehru Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1173905,28.6421133,Bakery,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,160,India,Bakery,4.184421309495338,3,14.996644696397114,11.0
18384149,Jungle Jamboree,1,New Delhi,"A 23, 1st Floor, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12107,28.6485937,"Continental, Chinese, Thai, Mughlai, North Indian",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,168,India,Mughlai,4.268969614476922,3,15.155690643080908,4.0
18430901,Ghar Bistro Cafe,1,New Delhi,"J-198, 2nd Floor, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1176775,28.6464612,"Continental, North Indian, Chinese, Mughlai, Asian",800,Indian Rupees(Rs.),Yes,No,No,No,2,4.4,Green,Very Good,153,India,Mughlai,4.591085780724089,3,15.008733847771332,9.0
18441764,Kalol- Bar Te Kitchen,1,New Delhi,"J2/6, 2nd Floor, B.K. Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1201029,28.6478609,"North Indian, Mughlai, Chinese",1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.0,Green,Very Good,60,India,Mughlai,4.0332621592519935,2,7.446189147158457,24.0
18472653,Marine Drivve - Club & Courtyard,1,New Delhi,"A-2, Vishal Enclave, Opposite Metro Pillar 412, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",0.0,0.0,"North Indian, Chinese, Continental",2000,Indian Rupees(Rs.),Yes,No,No,No,4,3.8,Yellow,Good,52,India,Chinese,3.8510875740656365,2,3.401386274694486,40.0
18381259,The Headquarter,1,New Delhi,"2nd Floor, C-8, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.117922,28.647321,"Continental, Italian, Mediterranean, Asian",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.1,Green,Very Good,153,India,Asian,4.381085780724089,3,15.000022529636642,10.0
497,Bikanervala,1,New Delhi,"A-2/43, 1st Floor, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1227398,28.6485357,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,334,India,Street Food,4.40423915954752,3,15.448197323825854,2.0
978,Bal Gopal,1,New Delhi,"46, DDA Market, Opposite Surya Continental, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1204612,28.6383943,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,49,India,North Indian,3.5536069016284437,2,4.536449993370737,31.0
8652,Unique Tasty Bites,1,New Delhi,"J Block, Near Surya Continental, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1200278,28.6388527,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,10,India,Chinese,2.8193685818395107,1,-4.612542795668554,51.0
3086,Berco's,1,New Delhi,"S-26, Janta Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1163756,28.6421069,"Chinese, Thai",1100,Indian Rupees(Rs.),No,Yes,No,No,3,3.6,Yellow,Good,364,India,Chinese,4.289969206074748,3,15.103465433889165,7.0
18241862,The Junkyard Cafi,1,New Delhi,"2nd & 3rd Floor, J-2/12 BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1195347,28.6473261,"North Indian, Mediterranean, Asian",1400,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,305,India,Asian,4.377075530585714,3,15.448197323825854,2.0
4163,Polka Pastry & Snack Bar,1,New Delhi,"2-A, Yellow Flats, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1166967,28.6395812,"Bakery, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,33,India,Fast Food,3.4379081573848485,2,4.250454546404175,33.0
974,Paramjeet Machi Wala,1,New Delhi,"50-51, J Block Community Centre, Opposite Surya Continental, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1202126,28.6385502,"North Indian, Mughlai",750,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,53,India,North Indian,3.5766952139692822,2,4.536449993370737,31.0
309845,Grub House,1,New Delhi,"J-2/14, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1192573,28.6472138,"Italian, North Indian, Continental",1700,Indian Rupees(Rs.),Yes,No,No,No,3,3.5,Yellow,Good,313,India,Italian,4.174817895772476,3,13.46563619058008,19.0
9458,Anjlika Pastry Shop,1,New Delhi,"F-146, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1227629,28.6417517,"Bakery, Desserts, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,170,India,Bakery,4.2724990669507985,3,15.155690643080908,4.0
312482,Capital Grill,1,New Delhi,"A-4, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1190895,28.64799,"Continental, North Indian, Chinese",1650,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.8,Yellow,Good,316,India,Chinese,4.387670532163184,3,15.448197323825854,2.0
18311919,The Vintage Bakers,1,New Delhi,"J-7/80m, Nehru Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1172443,28.6463616,"Bakery, Desserts, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,46,India,Bakery,3.7450442805130173,2,3.28164339766961,42.0
969,The Tandoor,1,New Delhi,"58, DDA Complex, J Block, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.120204,28.6389131,"North Indian, Chinese",750,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.6,Orange,Average,45,India,Chinese,2.968592418946728,1,-7.085522647459297,66.0
188,McDonald's,1,New Delhi,"Vishal Cinema Complex, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1207565,28.6499809,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,161,India,Burger,4.116278900569715,3,14.684701674880632,14.0
310167,Sufiaana,1,New Delhi,"A-37, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1205059,28.6500509,"North Indian, Mughlai, Lebanese",2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.8,Yellow,Good,300,India,North Indian,4.372133079424662,3,15.448197323825854,2.0
18454700,Cake-O-Licious,1,New Delhi,"2nd Floor, J-12/52, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.12051611,28.64100677,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,11,India,Bakery,3.0554719949363998,1,-5.879714225051335,63.0
